,YEAR,WEEK,RANK,PLAYER,REC,TGT,REC YDS,Y/R,LG,20+,REC TD,ATT,RUSH YDS,RUSH TD,FL,G,Zero PPR,Half PPR,One PPR
2474,2020,6,66,Odell Beckham Jr. (FA) ,2,3,25,12.5,13,0,0,0,0,0,0,1,2.5,3.5,4.5
2475,2020,6,67,Tyreek Hill (MIA) ,3,3,20,6.7,8,0,0,1,5,0,0,1,2.5,4,5.5
2476,2020,6,69,Michael Gallup (DAL) ,2,6,23,11.5,17,0,0,0,0,0,0,1,2.3,3.3,4.3
2477,2020,6,70,Larry Fitzgerald (FA) ,3,4,22,7.3,11,0,0,0,0,0,0,1,2.2,3.7,5.2
2478,2020,6,73,Braxton Berrios (NYJ) ,1,3,18,18,18,0,0,0,0,0,0,1,1.8,2.3,2.8
2479,2020,6,77,Noah Brown (DAL) ,2,2,15,7.5,14,0,0,0,0,0,0,1,1.5,2.5,3.5
2480,2020,6,81,Cooper Kupp (LAR) ,3,9,11,3.7,7,0,0,0,0,0,0,1,1.1,2.6,4.1
2481,2020,6,84,T.Y. Hilton (FA) ,1,5,11,11,11,0,0,0,0,0,0,1,1.1,1.6,2.1
2482,2020,6,85,Laviska Shenault Jr. (CAR) ,3,7,10,3.3,4,0,0,1,1,0,0,1,1.1,2.6,4.1
2483,2020,6,87,Cedrick Wilson Jr. (MIA) ,2,3,10,5,5,0,0,0,0,0,0,1,1,2,3
2484,2020,6,88,Mike Evans (TB) ,1,2,10,10,10,0,0,0,0,0,0,1,1,1.5,2
2485,2020,6,91,Van Jefferson (LAR) ,1,1,8,8,8,0,0,0,0,0,0,1,0.8,1.3,1.8
2486,2020,6,92,Anthony Miller (PIT) ,3,3,8,2.7,4,0,0,0,0,0,0,1,0.8,2.3,3.8
2487,2020,6,94,Marvin Jones Jr. (JAC) ,2,5,8,4,6,0,0,0,0,0,0,1,0.8,1.8,2.8
2488,2020,6,97,Gabe Davis (BUF) ,1,1,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
2489,2020,6,98,Chris Conley (TEN) ,1,2,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
2490,2020,6,99,Scotty Miller (TB) ,1,2,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
2491,2020,6,100,JuJu Smith-Schuster (KC) ,2,4,6,3,5,0,0,0,0,0,0,1,0.6,1.6,2.6
2492,2020,6,102,Isaiah McKenzie (BUF) ,1,1,4,4,4,0,0,0,0,0,0,1,0.4,0.9,1.4
2493,2020,7,1,Tyler Lockett (SEA) ,15,20,200,13.3,47,5,3,0,0,0,0,1,38,45.5,53
2494,2020,7,2,Davante Adams (LV) ,13,16,196,15.1,45,6,2,0,0,0,0,1,31.6,38.1,44.6
2495,2020,7,3,DJ Moore (CAR) ,4,5,93,23.3,74,4,2,0,0,0,0,1,21.3,23.3,25.3
2496,2020,7,4,A.J. Brown (PHI) ,6,8,153,25.5,73,6,1,0,0,0,0,1,21.3,24.3,27.3
2497,2020,7,5,Diontae Johnson (PIT) ,9,15,80,8.9,14,0,2,0,0,0,0,1,20,24.5,29
2498,2020,7,6,Scotty Miller (TB) ,6,9,109,18.2,35,4,1,0,0,0,0,1,16.9,19.9,22.9
2499,2020,7,7,Tyler Boyd (CIN) ,11,13,101,9.2,16,0,1,0,0,0,0,1,16.1,21.6,27.1
2500,2020,7,8,Nelson Agholor (NE) ,5,9,107,21.4,44,5,1,0,0,0,0,1,16.7,19.2,21.7
2501,2020,7,9,Christian Kirk (JAC) ,5,8,37,7.4,16,0,2,0,0,0,0,1,15.7,18.2,20.7
2502,2020,7,10,Terry McLaurin (WAS) ,7,11,90,12.9,52,4,1,0,0,0,0,1,15,18.5,22
2503,2020,7,11,Calvin Ridley (JAC) ,5,7,69,13.8,27,1,1,0,0,0,0,1,12.9,15.4,17.9
2504,2020,7,12,Chris Godwin (TB) ,9,9,88,9.8,23,1,1,0,0,0,0,1,14.8,19.3,23.8
2505,2020,7,13,Jalen Guyton (LAC) ,2,3,84,42,70,4,1,0,0,0,0,1,14.4,15.4,16.4
2506,2020,7,14,DeAndre Hopkins (ARI) ,10,12,103,10.3,35,2,1,0,0,0,1,1,14.3,19.3,24.3
2507,2020,7,15,Tee Higgins (CIN) ,5,5,71,14.2,27,1,1,1,7,0,0,1,13.8,16.3,18.8
2508,2020,7,16,Keenan Allen (LAC) ,10,13,125,12.5,27,2,0,0,0,0,0,1,12.5,17.5,22.5
2509,2020,7,17,Sterling Shepard (NYG) ,6,8,59,9.8,29,1,1,0,0,0,0,1,11.9,14.9,17.9
2510,2020,7,18,Donovan Peoples-Jones (CLE) ,3,3,56,18.7,24,1,1,0,0,0,0,1,11.6,13.1,14.6
2511,2020,7,19,Brandon Aiyuk (SF) ,6,7,115,19.2,35,4,0,0,0,0,0,1,11.5,14.5,17.5
2512,2020,7,20,Tyreek Hill (MIA) ,6,10,55,9.2,15,0,1,0,0,0,0,1,11.5,14.5,17.5
2513,2020,7,21,Kenny Golladay (NYG) ,6,7,114,19,29,2,0,0,0,0,0,1,11.4,14.4,17.4
2514,2020,7,22,Curtis Samuel (WAS) ,6,6,48,8,22,1,0,1,5,1,0,1,11.3,14.3,17.3
2515,2020,7,23,Cole Beasley (FA) ,11,12,112,10.2,23,1,0,0,0,0,0,1,11.2,16.7,22.2
2516,2020,7,24,Josh Reynolds (DET) ,4,8,52,13,21,1,1,0,0,0,0,1,11.2,13.2,15.2
2517,2020,7,25,Rashard Higgins (CAR) ,6,6,110,18.3,30,5,0,0,0,0,0,1,11,14,17
2518,2020,7,26,Deonte Harty (NO) ,4,5,46,11.5,18,0,1,0,0,0,0,1,10.6,12.6,14.6
2519,2020,7,27,Greg Ward (PHI) ,5,6,42,8.4,14,0,1,0,0,0,0,1,10.2,12.7,15.2
2520,2020,7,29,Julio Jones (TB) ,8,9,97,12.1,28,1,0,0,0,0,0,1,9.7,13.7,17.7
2521,2020,7,30,Randall Cobb (GB) ,8,10,95,11.9,28,1,0,0,0,0,0,1,9.5,13.5,17.5
2522,2020,7,31,William Fuller V (FA) ,3,6,35,11.7,24,1,1,0,0,0,0,1,9.5,11,12.5
2523,2020,7,32,Corey Davis (NYJ) ,6,10,35,5.8,7,0,1,0,0,0,0,1,9.5,12.5,15.5
2524,2020,7,33,Chris Conley (TEN) ,1,2,28,28,28,1,1,0,0,0,0,1,8.8,9.3,9.8
2525,2020,7,34,Amari Cooper (CLE) ,7,7,80,11.4,32,2,0,1,5,0,0,1,8.5,12,15.5
2526,2020,7,35,JuJu Smith-Schuster (KC) ,9,14,85,9.4,28,2,0,0,0,0,0,1,8.5,13,17.5
2527,2020,7,36,A.J. Green (ARI) ,7,13,82,11.7,22,1,0,0,0,0,0,1,8.2,11.7,15.2
2528,2020,7,37,Marvin Jones Jr. (JAC) ,5,6,80,16,23,2,0,0,0,0,0,1,8,10.5,13
2529,2020,7,38,Marquez Callaway (NO) ,8,10,75,9.4,15,0,0,0,0,0,0,1,7.5,11.5,15.5
2530,2020,7,39,Robbie Anderson (ARI) ,6,8,74,12.3,26,1,0,0,0,0,0,1,7.4,10.4,13.4
2531,2020,7,42,Deebo Samuel (SF) ,5,5,65,13,23,1,0,3,7,0,0,1,7.2,9.7,12.2
2532,2020,7,43,Mecole Hardman (KC) ,2,2,57,28.5,38,2,0,1,13,0,0,1,7,8,9
2533,2020,7,44,Allen Robinson II (LAR) ,4,4,70,17.5,42,3,0,0,0,0,0,1,7,9,11
2534,2020,7,47,Danny Amendola (FA) ,3,4,62,20.7,36,3,0,0,0,0,0,1,6.2,7.7,9.2
2535,2020,7,48,Jakobi Meyers (NE) ,4,6,60,15,21,2,0,1,2,0,0,1,6.2,8.2,10.2
2536,2020,7,49,Larry Fitzgerald (FA) ,8,8,62,7.8,12,0,0,0,0,0,0,1,6.2,10.2,14.2
2537,2020,7,50,Byron Pringle (CHI) ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2538,2020,7,51,Brandin Cooks (HOU) ,7,9,60,8.6,12,0,0,0,0,0,0,1,6,9.5,13
2539,2020,7,52,Jarvis Landry (NO) ,5,6,48,9.6,28,1,0,2,4,0,0,1,5.2,7.7,10.2
2540,2020,7,53,Cooper Kupp (LAR) ,6,6,43,7.2,13,0,0,1,16,0,0,1,5.9,8.9,11.9
2541,2020,7,56,Russell Gage (TB) ,6,7,54,9,16,0,0,0,0,0,0,1,5.4,8.4,11.4
2542,2020,7,57,Tre'Quan Smith (NO) ,4,4,54,13.5,23,2,0,0,0,0,0,1,5.4,7.4,9.4
2543,2020,7,59,Stefon Diggs (BUF) ,6,11,48,8,12,0,0,0,0,0,0,1,4.8,7.8,10.8
2544,2020,7,61,Henry Ruggs III (FA) ,2,3,35,17.5,29,1,0,1,10,0,0,1,4.5,5.5,6.5
2545,2020,7,62,Laviska Shenault Jr. (CAR) ,3,3,44,14.7,36,2,0,1,0,0,0,1,4.4,5.9,7.4
2546,2020,7,63,Tim Patrick (DEN) ,3,4,44,14.7,27,1,0,0,0,0,0,1,4.4,5.9,7.4
2547,2020,7,65,Hunter Renfrow (LV) ,4,6,42,10.5,15,0,0,0,0,0,0,1,4.2,6.2,8.2
2548,2020,7,66,Darnell Mooney (CHI) ,3,7,40,13.3,19,0,0,0,0,0,0,1,4,5.5,7
2549,2020,7,67,Mike Evans (TB) ,2,2,37,18.5,22,1,0,0,0,0,0,1,3.7,4.7,5.7
2550,2020,7,68,Braxton Berrios (NYJ) ,4,7,35,8.8,22,1,0,0,0,0,0,1,3.5,5.5,7.5
2551,2020,7,72,D.J. Chark Jr. (DET) ,1,7,26,26,26,1,0,0,0,0,0,1,2.6,3.1,3.6
2552,2020,7,74,Robert Woods (TEN) ,3,5,22,7.3,13,0,0,4,23,0,1,1,2.5,4,5.5
2553,2020,7,75,DK Metcalf (SEA) ,2,5,23,11.5,17,0,0,0,0,0,0,1,2.3,3.3,4.3
2554,2020,7,76,Darius Slayton (NYG) ,2,3,23,11.5,12,0,0,0,0,0,0,1,2.3,3.3,4.3
2555,2020,7,77,Cam Sims (WAS) ,1,1,22,22,22,1,0,0,0,0,0,1,2.2,2.7,3.2
2556,2020,7,78,Anthony Miller (PIT) ,3,5,20,6.7,8,0,0,0,0,0,0,1,2,3.5,5
2557,2020,7,79,Jerry Jeudy (DEN) ,2,4,20,10,13,0,0,0,0,0,0,1,2,3,4
2558,2020,7,80,Adam Humphries (FA) ,1,3,19,19,19,0,0,0,0,0,0,1,1.9,2.4,2.9
2559,2020,7,81,Damiere Byrd (ATL) ,1,2,16,16,16,0,0,0,0,0,0,1,1.6,2.1,2.6
2560,2020,7,82,Van Jefferson (LAR) ,1,1,14,14,14,0,0,0,0,0,0,1,1.4,1.9,2.4
2561,2020,7,85,Keelan Cole Sr. (LV) ,1,2,12,12,12,0,0,0,0,0,0,1,1.2,1.7,2.2
2562,2020,7,86,Ray-Ray McCloud (SF) ,2,2,12,6,9,0,0,0,0,0,0,1,1.2,2.2,3.2
2563,2020,7,88,Gabe Davis (BUF) ,1,3,11,11,11,0,0,0,0,0,0,1,1.1,1.6,2.1
2564,2020,7,90,Marquez Valdes-Scantling (KC) ,0,4,0,0,0,0,0,1,9,0,0,1,0.9,0.9,0.9
2565,2020,7,96,Mike Williams (LAC) ,1,3,4,4,4,0,0,0,0,0,0,1,0.4,0.9,1.4
2566,2020,7,97,Demarcus Robinson (BAL) ,1,1,4,4,4,0,0,0,0,0,0,1,0.4,0.9,1.4
2567,2020,7,100,Isaiah McKenzie (BUF) ,2,2,14,7,8,0,0,1,-11,0,0,1,0.3,1.3,2.3
2568,2020,8,1,DK Metcalf (SEA) ,12,15,161,13.4,46,5,2,0,0,0,0,1,28.1,34.1,40.1
2569,2020,8,2,Davante Adams (LV) ,7,11,53,7.6,15,0,3,0,0,0,0,1,23.3,26.8,30.3
2570,2020,8,3,Tyreek Hill (MIA) ,4,6,98,24.5,41,5,2,0,0,0,0,1,21.8,23.8,25.8
2571,2020,8,4,Robert Woods (TEN) ,7,8,85,12.1,26,1,1,2,9,1,0,1,21.4,24.9,28.4
2572,2020,8,5,Corey Davis (NYJ) ,8,10,128,16,27,3,1,0,0,0,0,1,18.8,22.8,26.8
2573,2020,8,6,Curtis Samuel (WAS) ,4,5,31,7.8,29,1,1,3,23,1,0,1,17.4,19.4,21.4
2574,2020,8,7,Mike Williams (LAC) ,5,8,99,19.8,36,3,1,1,1,0,0,1,16,18.5,21
2575,2020,8,8,Marvin Jones Jr. (JAC) ,3,7,39,13,25,1,2,0,0,0,0,1,15.9,17.4,18.9
2576,2020,8,9,Mecole Hardman (KC) ,7,9,96,13.7,30,2,1,0,0,0,0,1,15.6,19.1,22.6
2577,2020,8,10,Brandon Aiyuk (SF) ,8,10,91,11.4,33,2,1,0,0,0,0,1,15.1,19.1,23.1
2578,2020,8,11,Allen Robinson II (LAR) ,6,7,87,14.5,28,2,1,0,0,0,0,1,14.7,17.7,20.7
2579,2020,8,14,Julio Jones (TB) ,7,10,137,19.6,28,5,0,0,0,0,0,1,13.7,17.2,20.7
2580,2020,8,15,Tyler Boyd (CIN) ,6,7,67,11.2,18,0,1,2,9,0,0,1,13.6,16.6,19.6
2581,2020,8,16,Darnell Mooney (CHI) ,5,6,69,13.8,50,4,1,0,0,0,0,1,12.9,15.4,17.9
2582,2020,8,17,Keenan Allen (LAC) ,9,12,67,7.4,22,1,1,0,0,0,0,1,12.7,17.2,21.7
2583,2020,8,18,Demarcus Robinson (BAL) ,4,5,63,15.8,26,1,1,0,0,0,0,1,12.3,14.3,16.3
2584,2020,8,19,Mike Evans (TB) ,5,7,55,11,20,1,1,0,0,0,0,1,11.5,14,16.5
2585,2020,8,21,Cooper Kupp (LAR) ,11,20,110,10,22,1,0,0,0,0,0,1,11,16.5,22
2586,2020,8,24,Jalen Reagor (MIN) ,3,6,16,5.3,8,0,1,1,6,0,0,1,8.2,9.7,11.2
2587,2020,8,26,Stefon Diggs (BUF) ,6,9,92,15.3,41,4,0,0,0,0,0,1,9.2,12.2,15.2
2588,2020,8,27,Hunter Renfrow (LV) ,4,4,26,6.5,11,0,1,0,0,0,0,1,8.6,10.6,12.6
2589,2020,8,28,A.J. Brown (PHI) ,4,7,24,6,9,0,1,0,0,0,0,1,8.4,10.4,12.4
2590,2020,8,29,Tee Higgins (CIN) ,6,9,78,13,24,2,0,2,6,0,0,1,8.4,11.4,14.4
2591,2020,8,30,Chase Claypool (CHI) ,5,9,42,8.4,10,0,1,0,0,0,1,1,8.2,10.7,13.2
2592,2020,8,31,Kendrick Bourne (NE) ,8,10,81,10.1,20,1,0,0,0,0,0,1,8.1,12.1,16.1
2593,2020,8,33,Jakobi Meyers (NE) ,6,10,58,9.7,16,0,0,0,0,0,0,1,5.8,8.8,11.8
2594,2020,8,35,Sterling Shepard (NYG) ,8,10,74,9.3,20,1,0,0,0,0,0,1,7.4,11.4,15.4
2595,2020,8,36,Anthony Miller (PIT) ,8,11,73,9.1,16,0,0,0,0,0,0,1,7.3,11.3,15.3
2596,2020,8,37,Jerry Jeudy (DEN) ,4,10,73,18.3,43,3,0,0,0,0,0,1,7.3,9.3,11.3
2597,2020,8,39,JuJu Smith-Schuster (KC) ,7,8,67,9.6,24,1,0,0,0,0,0,1,6.7,10.2,13.7
2598,2020,8,41,DeVante Parker (NE) ,1,2,3,3,3,0,1,0,0,0,0,1,6.3,6.8,7.3
2599,2020,8,42,Marquise Brown (ARI) ,1,2,3,3,3,0,1,0,0,0,0,1,6.3,6.8,7.3
2600,2020,8,43,Michael Gallup (DAL) ,7,12,61,8.7,14,0,0,0,0,0,0,1,6.1,9.6,13.1
2601,2020,8,44,Darius Slayton (NYG) ,5,9,56,11.2,14,0,0,0,0,0,0,1,5.6,8.1,10.6
2602,2020,8,45,DJ Moore (CAR) ,2,6,55,27.5,42,3,0,0,0,0,0,1,5.5,6.5,7.5
2603,2020,8,46,Danny Amendola (FA) ,3,4,54,18,24,1,0,0,0,0,0,1,5.4,6.9,8.4
2604,2020,8,47,Jarvis Landry (NO) ,4,11,52,13,25,1,0,0,0,0,0,1,5.2,7.2,9.2
2605,2020,8,48,Robbie Anderson (ARI) ,5,8,48,9.6,27,1,0,0,0,0,0,1,4.8,7.3,9.8
2606,2020,8,49,CeeDee Lamb (DAL) ,4,5,27,6.8,12,0,0,1,19,0,0,1,4.6,6.6,8.6
2607,2020,8,50,Josh Reynolds (DET) ,4,9,44,11,15,0,0,0,0,0,0,1,4.4,6.4,8.4
2608,2020,8,51,Zach Pascal (PHI) ,3,6,44,14.7,20,1,0,0,0,0,0,1,4.4,5.9,7.4
2609,2020,8,52,Tre'Quan Smith (NO) ,5,7,43,8.6,14,0,0,0,0,0,0,1,4.3,6.8,9.3
2610,2020,8,53,Calvin Ridley (JAC) ,3,4,42,14,19,0,0,0,0,0,0,1,4.2,5.7,7.2
2611,2020,8,54,Scotty Miller (TB) ,3,6,35,11.7,19,0,0,1,7,0,0,1,4.2,5.7,7.2
2612,2020,8,57,Devin Duvernay (BAL) ,1,3,39,39,39,2,0,0,0,0,0,1,3.9,4.4,4.9
2613,2020,8,58,Damiere Byrd (ATL) ,3,4,39,13,22,1,0,0,0,0,0,1,3.9,5.4,6.9
2614,2020,8,61,Braxton Berrios (NYJ) ,8,11,34,4.3,15,0,0,0,0,0,0,1,3.4,7.4,11.4
2615,2020,8,62,Tyler Lockett (SEA) ,4,5,33,8.3,12,0,0,0,0,0,0,1,3.3,5.3,7.3
2616,2020,8,65,Adam Thielen (MIN) ,3,4,27,9,12,0,0,0,0,0,0,1,2.7,4.2,5.7
2617,2020,8,67,Justin Jefferson (MIN) ,3,4,26,8.7,12,0,0,0,0,0,0,1,2.6,4.1,5.6
2618,2020,8,68,Russell Gage (TB) ,2,3,25,12.5,19,0,0,0,0,0,0,1,2.5,3.5,4.5
2619,2020,8,69,Cole Beasley (FA) ,2,2,24,12,12,0,0,0,0,0,0,1,2.4,3.4,4.4
2620,2020,8,70,Van Jefferson (LAR) ,2,2,23,11.5,15,0,0,0,0,0,0,1,2.3,3.3,4.3
2621,2020,8,71,Marquez Valdes-Scantling (KC) ,1,1,19,19,19,0,0,1,4,0,0,1,2.3,2.8,3.3
2622,2020,8,72,Byron Pringle (CHI) ,3,4,22,7.3,13,0,0,0,0,0,0,1,2.2,3.7,5.2
2623,2020,8,74,A.J. Green (ARI) ,2,5,19,9.5,13,0,0,0,0,0,0,1,1.9,2.9,3.9
2624,2020,8,75,Deonte Harty (NO) ,3,3,19,6.3,8,0,0,1,-2,0,0,1,1.7,3.2,4.7
2625,2020,8,78,Rashard Higgins (CAR) ,1,3,14,14,14,0,0,0,0,0,0,1,1.4,1.9,2.4
2626,2020,8,84,Greg Ward (PHI) ,3,5,10,3.3,6,0,0,1,2,0,0,1,1.2,2.7,4.2
2627,2020,8,86,Kalif Raymond (DET) ,1,1,11,11,11,0,0,0,0,0,0,1,1.1,1.6,2.1
2628,2020,8,89,T.Y. Hilton (FA) ,2,2,9,4.5,5,0,0,0,0,0,0,1,0.9,1.9,2.9
2629,2020,8,90,Henry Ruggs III (FA) ,2,4,8,4,4,0,0,1,1,0,0,1,0.9,1.9,2.9
2630,2020,8,93,Diontae Johnson (PIT) ,1,3,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
2631,2020,8,95,Ray-Ray McCloud (SF) ,1,1,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
2632,2020,8,96,Michael Pittman Jr. (IND) ,1,1,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
2633,2020,8,98,Amari Cooper (CLE) ,1,5,5,5,5,0,0,0,0,0,0,1,0.5,1,1.5
2634,2020,8,100,Jalen Guyton (LAC) ,1,4,3,3,3,0,0,0,0,0,0,1,0.3,0.8,1.3
2635,2020,9,2,Tyreek Hill (MIA) ,9,18,113,12.6,28,2,2,1,8,0,0,1,24.1,28.6,33.1
2636,2020,9,3,Davante Adams (LV) ,10,12,173,17.3,49,7,1,0,0,0,0,1,23.3,28.3,33.3
2637,2020,9,5,D.J. Chark Jr. (DET) ,7,12,146,20.9,73,6,1,0,0,0,0,1,20.6,24.1,27.6
2638,2020,9,6,Jerry Jeudy (DEN) ,7,14,125,17.9,41,5,1,0,0,0,0,1,18.5,22,25.5
2639,2020,9,7,Christian Kirk (JAC) ,5,8,123,24.6,56,6,1,0,0,0,0,1,18.3,20.8,23.3
2640,2020,9,8,Curtis Samuel (WAS) ,9,9,105,11.7,28,2,1,3,13,0,0,1,17.8,22.3,26.8
2641,2020,9,9,Terry McLaurin (WAS) ,7,8,115,16.4,68,4,1,0,0,0,0,1,17.5,21,24.5
2642,2020,9,10,Marquez Valdes-Scantling (KC) ,2,4,53,26.5,52,4,2,0,0,0,0,1,17.3,18.3,19.3
2643,2020,9,11,Jakobi Meyers (NE) ,12,14,169,14.1,33,4,0,0,0,0,0,1,16.9,22.9,28.9
2644,2020,9,12,DK Metcalf (SEA) ,7,9,108,15.4,41,4,1,0,0,0,0,1,16.8,20.3,23.8
2645,2020,9,13,Olamide Zaccheaus (ATL) ,4,6,103,25.8,51,7,1,0,0,0,0,1,16.3,18.3,20.3
2646,2020,9,14,Keenan Allen (LAC) ,9,11,103,11.4,27,1,1,0,0,0,0,1,16.3,20.8,25.3
2647,2020,9,15,A.J. Brown (PHI) ,4,9,101,25.3,40,5,1,0,0,0,0,1,16.1,18.1,20.1
2648,2020,9,16,William Fuller V (FA) ,5,5,100,20,77,4,1,0,0,0,0,1,16,18.5,21
2649,2020,9,17,JuJu Smith-Schuster (KC) ,6,7,93,15.5,31,4,1,0,0,0,0,1,15.3,18.3,21.3
2650,2020,9,18,Brandin Cooks (HOU) ,3,9,83,27.7,57,4,1,0,0,0,0,1,14.3,15.8,17.3
2651,2020,9,20,Gabe Davis (BUF) ,4,5,70,17.5,39,2,1,0,0,0,0,1,13,15,17
2652,2020,9,22,Stefon Diggs (BUF) ,9,12,118,13.1,25,3,0,0,0,0,0,1,11.8,16.3,20.8
2653,2020,9,23,Nelson Agholor (NE) ,2,3,55,27.5,45,3,1,0,0,0,0,1,11.5,12.5,13.5
2654,2020,9,24,Julio Jones (TB) ,5,7,54,10.8,21,1,1,0,0,0,0,1,11.4,13.9,16.4
2655,2020,9,25,CeeDee Lamb (DAL) ,4,7,71,17.8,32,3,1,0,0,0,1,1,11.1,13.1,15.1
2656,2020,9,26,Cam Sims (WAS) ,3,4,110,36.7,45,7,0,0,0,0,0,1,11,12.5,14
2657,2020,9,27,Marvin Jones Jr. (JAC) ,3,4,43,14.3,16,0,1,0,0,0,0,1,10.3,11.8,13.3
2658,2020,9,29,Emmanuel Sanders (FA) ,4,5,38,9.5,12,0,1,0,0,0,0,1,9.8,11.8,13.8
2659,2020,9,31,Tim Patrick (DEN) ,4,9,29,7.3,9,0,1,0,0,0,0,1,8.9,10.9,12.9
2660,2020,9,32,Jamison Crowder (BUF) ,2,2,26,13,20,1,1,0,0,0,0,1,8.6,9.6,10.6
2661,2020,9,33,Isaiah McKenzie (BUF) ,1,1,25,25,25,1,1,1,1,0,0,1,8.6,9.1,9.6
2662,2020,9,34,Mike Williams (LAC) ,5,7,81,16.2,23,2,0,0,0,0,0,1,8.1,10.6,13.1
2663,2020,9,35,Diontae Johnson (PIT) ,6,10,77,12.8,42,3,0,1,4,0,0,1,8.1,11.1,14.1
2664,2020,9,36,Allen Robinson II (LAR) ,7,9,81,11.6,27,2,0,0,0,0,0,1,8.1,11.6,15.1
2665,2020,9,37,Danny Amendola (FA) ,7,10,77,11,28,1,0,1,2,0,0,1,7.9,11.4,14.9
2666,2020,9,38,James Washington (DAL) ,1,2,17,17,17,0,1,0,0,0,0,1,7.7,8.2,8.7
2667,2020,9,39,Amari Cooper (CLE) ,5,6,67,13.4,32,2,0,1,8,0,0,1,7.5,10,12.5
2668,2020,9,40,Tre'Quan Smith (NO) ,1,2,14,14,14,0,1,0,0,0,0,1,7.4,7.9,8.4
2669,2020,9,41,Demarcus Robinson (BAL) ,3,3,34,11.3,28,1,1,0,0,0,1,1,7.4,8.9,10.4
2670,2020,9,42,Chase Claypool (CHI) ,8,13,69,8.6,14,0,0,1,4,0,0,1,7.3,11.3,15.3
2671,2020,9,45,Mack Hollins (LV) ,1,1,11,11,11,0,1,0,0,0,0,1,7.1,7.6,8.1
2672,2020,9,46,Damiere Byrd (ATL) ,5,9,65,13,31,2,0,0,0,0,0,1,6.5,9,11.5
2673,2020,9,47,Justin Jefferson (MIN) ,3,4,64,21.3,35,3,0,0,0,0,0,1,6.4,7.9,9.4
2674,2020,9,48,DeVante Parker (NE) ,6,7,64,10.7,17,0,0,0,0,0,0,1,6.4,9.4,12.4
2675,2020,9,49,Mike Evans (TB) ,4,6,64,16,22,1,0,0,0,0,0,1,6.4,8.4,10.4
2676,2020,9,50,Robbie Anderson (ARI) ,9,13,63,7,22,1,0,0,0,0,0,1,6.3,10.8,15.3
2677,2020,9,52,Hunter Renfrow (LV) ,2,3,60,30,53,4,0,0,0,0,0,1,6,7,8
2678,2020,9,53,Sterling Shepard (NYG) ,6,8,39,6.5,21,1,0,1,18,0,0,1,5.7,8.7,11.7
2679,2020,9,54,Michael Pittman Jr. (IND) ,4,7,56,14,18,0,0,0,0,0,0,1,5.6,7.6,9.6
2680,2020,9,55,Zach Pascal (PHI) ,5,6,55,11,20,1,0,0,0,0,0,1,5.5,8,10.5
2681,2020,9,57,Larry Fitzgerald (FA) ,4,5,54,13.5,17,0,0,0,0,0,0,1,5.4,7.4,9.4
2682,2020,9,58,Chris Conley (TEN) ,7,8,52,7.4,21,1,0,0,0,0,0,1,5.2,8.7,12.2
2683,2020,9,59,Michael Thomas (NO) ,5,6,51,10.2,20,1,0,0,0,0,0,1,5.1,7.6,10.1
2684,2020,9,61,Mecole Hardman (KC) ,3,4,48,16,32,2,0,0,0,0,0,1,4.8,6.3,7.8
2685,2020,9,62,Darnell Mooney (CHI) ,5,11,43,8.6,22,1,0,0,0,0,0,1,4.3,6.8,9.3
2686,2020,9,63,Chris Godwin (TB) ,3,6,41,13.7,20,1,0,0,0,0,0,1,4.1,5.6,7.1
2687,2020,9,64,Deonte Harty (NO) ,1,1,40,40,40,3,0,0,0,0,0,1,4,4.5,5
2688,2020,9,65,Tyler Lockett (SEA) ,4,7,40,10,12,0,0,0,0,0,0,1,4,6,8
2689,2020,9,66,Anthony Miller (PIT) ,5,8,59,11.8,34,2,0,0,0,0,1,1,3.9,6.4,8.9
2690,2020,9,67,Cole Beasley (FA) ,3,3,39,13,23,1,0,0,0,0,0,1,3.9,5.4,6.9
2691,2020,9,68,Adam Thielen (MIN) ,2,5,38,19,30,2,0,0,0,0,0,1,3.8,4.8,5.8
2692,2020,9,69,Marquise Brown (ARI) ,3,5,38,12.7,20,1,0,0,0,0,0,1,3.8,5.3,6.8
2693,2020,9,71,Michael Gallup (DAL) ,3,7,36,12,20,1,0,0,0,0,0,1,3.6,5.1,6.6
2694,2020,9,75,Antonio Brown (FA) ,3,5,31,10.3,15,0,0,0,0,0,0,1,3.1,4.6,6.1
2695,2020,9,76,DeAndre Hopkins (ARI) ,3,3,30,10,17,0,0,0,0,0,0,1,3,4.5,6
2696,2020,9,80,Randall Cobb (GB) ,3,3,21,7,11,0,0,0,0,0,0,1,2.1,3.6,5.1
2697,2020,9,81,DJ Moore (CAR) ,2,3,18,9,11,0,0,0,0,0,0,1,1.8,2.8,3.8
2698,2020,9,82,Ray-Ray McCloud (SF) ,2,2,16,8,8,0,0,0,0,0,0,1,1.6,2.6,3.6
2699,2020,9,86,Braxton Berrios (NYJ) ,1,1,13,13,13,0,0,0,0,0,0,1,1.3,1.8,2.3
