,YEAR,WEEK,RANK,PLAYER,REC,TGT,REC YDS,Y/R,LG,20+,REC TD,ATT,RUSH YDS,RUSH TD,FL,G,Zero PPR,Half PPR,One PPR
840,2020,1,6,David Njoku (CLE) ,3,3,50,16.7,28,2,1,0,0,0,0,1,11,12.5,14
906,2020,3,4,Mo Alie-Cox (IND) ,3,3,50,16.7,45,3,1,0,0,0,0,1,11,12.5,14
907,2020,3,5,Robert Tonyan (GB) ,5,5,50,10,16,0,1,0,0,0,0,1,11,13.5,16
918,2020,3,22,Hunter Henry (NE) ,5,7,50,10,16,0,0,0,0,0,0,1,5,7.5,10
1028,2020,7,5,Darren Waller (LV) ,6,9,50,8.3,14,0,1,0,0,0,0,1,11,14,17
1037,2020,7,19,Eric Ebron (FA) ,6,8,50,8.3,22,1,0,0,0,0,0,1,5,8,11
1284,2020,15,21,Jordan Akins (HOU) ,5,6,50,10,20,1,0,0,0,0,0,1,5,7.5,10
1320,2020,16,23,Jack Doyle (FA) ,4,6,50,12.5,18,0,0,0,0,0,0,1,5,7,9
41,2022,2,14,Travis Kelce (KC) ,5,7,51,10.2,19,0,0,0,0,0,0,1,5.1,7.6,10.1
538,2021,9,19,Tyler Higbee (LAR) ,5,10,51,10.2,26,1,0,0,0,0,0,1,5.1,7.6,10.1
599,2021,11,16,T.J. Hockenson (MIN) ,6,8,51,8.5,24,1,0,0,0,0,0,1,5.1,8.1,11.1
695,2021,14,16,Noah Fant (SEA) ,4,4,51,12.8,32,2,0,0,0,0,0,1,5.1,7.1,9.1
785,2021,17,14,Mike Gesicki (MIA) ,4,7,51,12.8,15,0,0,0,0,0,0,1,5.1,7.1,9.1
948,2020,4,17,Hayden Hurst (CIN) ,4,6,51,12.8,18,0,0,0,0,0,0,1,5.1,7.1,9.1
1052,2020,8,2,Jared Cook (FA) ,5,7,51,10.2,16,0,1,0,0,0,0,1,11.1,13.6,16.1
1111,2020,10,1,Rob Gronkowski (FA) ,2,3,51,25.5,44,3,1,0,0,0,0,1,11.1,12.1,13.1
1211,2020,13,18,Anthony Firkser (ATL) ,5,7,51,10.2,14,0,0,0,0,0,0,1,5.1,7.6,10.1
1319,2020,16,22,Dawson Knox (BUF) ,3,4,51,17,24,1,0,0,0,0,0,1,5.1,6.6,8.1
9,2022,1,16,Mark Andrews (BAL) ,5,7,52,10.4,17,0,0,0,0,0,0,1,5.2,7.7,10.2
68,2022,3,14,Cameron Brate (TB) ,5,6,52,10.4,19,0,0,0,0,0,0,1,5.2,7.7,10.2
106,2022,4,18,Tyler Conklin (NYJ) ,3,5,52,17.3,26,1,0,0,0,0,0,1,5.2,6.7,8.2
295,2021,2,4,Robert Tonyan (GB) ,3,3,52,17.3,22,1,1,0,0,0,0,1,11.2,12.7,14.2
476,2021,7,12,Jonnu Smith (NE) ,2,5,52,26,28,2,0,1,5,0,0,1,5.7,6.7,7.7
905,2020,3,3,Eric Ebron (FA) ,5,7,52,10.4,17,0,1,0,0,0,0,1,11.2,13.7,16.2
972,2020,5,5,Jared Cook (FA) ,2,3,52,26,41,3,1,0,0,0,0,1,11.2,12.2,13.2
982,2020,5,16,Rob Gronkowski (FA) ,3,6,52,17.3,23,1,0,0,0,0,0,1,5.2,6.7,8.2
1009,2020,6,18,Austin Hooper (TEN) ,5,6,52,10.4,36,2,0,0,0,0,0,1,5.2,7.7,10.2
1036,2020,7,18,Drew Sample (CIN) ,5,6,52,10.4,16,0,0,0,0,0,0,1,5.2,7.7,10.2
1283,2020,15,19,Jonnu Smith (NE) ,5,5,52,10.4,19,0,0,0,0,0,0,1,5.2,7.7,10.2
127,2022,5,4,Hayden Hurst (CIN) ,6,7,53,8.8,19,0,1,0,0,0,0,1,11.3,14.3,17.3
330,2021,3,3,Zach Ertz (ARI) ,4,7,53,13.3,27,1,1,0,0,0,0,1,11.3,13.3,15.3
502,2021,8,14,Jordan Akins (HOU) ,5,5,53,10.6,31,2,0,0,0,0,0,1,5.3,7.8,10.3
597,2021,11,14,Austin Hooper (TEN) ,4,7,53,13.3,20,2,0,0,0,0,0,1,5.3,7.3,9.3
598,2021,11,15,Dalton Schultz (DAL) ,6,8,53,8.8,19,0,0,0,0,0,0,1,5.3,8.3,11.3
813,2021,18,16,Pat Freiermuth (PIT) ,6,9,53,8.8,14,0,0,0,0,0,0,1,5.3,8.3,11.3
917,2020,3,21,T.J. Hockenson (MIN) ,4,7,53,13.3,27,1,0,0,0,0,0,1,5.3,7.3,9.3
1061,2020,8,13,Dalton Schultz (DAL) ,6,8,53,8.8,15,0,0,0,0,0,0,1,5.3,8.3,11.3
1304,2020,16,3,Irv Smith Jr. (MIN) ,6,9,53,8.8,14,0,2,0,0,0,0,1,17.3,20.3,23.3
1,2022,1,4,Gerald Everett (LAC) ,3,4,54,18,25,1,1,0,0,0,0,1,11.4,12.9,14.4
133,2022,5,12,Hunter Henry (NE) ,4,5,54,13.5,23,1,0,0,0,0,0,1,5.4,7.4,9.4
342,2021,3,17,Darren Waller (LV) ,5,7,54,10.8,23,1,0,0,0,0,0,1,5.4,7.9,10.4
343,2021,3,18,Gerald Everett (LAC) ,5,5,54,10.8,17,0,0,0,0,0,0,1,5.4,7.9,10.4
536,2021,9,17,Dalton Schultz (DAL) ,4,5,54,13.5,20,1,0,0,0,0,0,1,5.4,7.4,9.4
537,2021,9,18,Mike Gesicki (MIA) ,4,8,54,13.5,18,0,0,0,0,0,0,1,5.4,7.4,9.4
756,2021,16,15,Zach Ertz (ARI) ,8,13,54,6.8,11,0,0,0,0,0,0,1,5.4,9.4,13.4
784,2021,17,13,Dalton Schultz (DAL) ,6,10,54,9,14,0,0,0,0,0,0,1,5.4,8.4,11.4
870,2020,2,1,Tyler Higbee (LAR) ,5,5,54,10.8,28,1,3,0,0,0,0,1,23.4,25.9,28.4
1060,2020,8,12,Hayden Hurst (CIN) ,5,7,54,10.8,18,0,0,0,0,0,0,1,5.4,7.9,10.4
1179,2020,12,18,Eric Ebron (FA) ,7,11,54,7.7,27,1,0,0,0,0,0,1,5.4,8.9,12.4
1281,2020,15,17,Dan Arnold (JAC) ,3,5,54,18,23,2,0,0,0,0,0,1,5.4,6.9,8.4
1282,2020,15,18,Cameron Brate (TB) ,4,4,54,13.5,18,0,0,0,0,0,0,1,5.4,7.4,9.4
1318,2020,16,21,Mike Gesicki (MIA) ,4,7,54,13.5,31,2,0,0,0,0,0,1,5.4,7.4,9.4
207,2022,8,4,Evan Engram (JAC) ,4,6,55,13.8,22,1,1,0,0,0,0,1,11.5,13.5,15.5
303,2021,2,14,Dan Arnold (JAC) ,3,4,55,18.3,19,0,0,0,0,0,0,1,5.5,7,8.5
341,2021,3,16,Rob Gronkowski (FA) ,4,7,55,13.8,26,1,0,0,0,0,0,1,5.5,7.5,9.5
407,2021,5,16,Evan Engram (JAC) ,4,4,55,13.8,18,0,0,0,0,0,0,1,5.5,7.5,9.5
802,2021,18,1,Tyler Higbee (LAR) ,6,8,55,9.2,15,0,2,0,0,0,0,1,17.5,20.5,23.5
885,2020,2,19,Jordan Akins (HOU) ,7,7,55,7.9,12,0,0,0,0,0,0,1,5.5,9,12.5
1005,2020,6,13,Irv Smith Jr. (MIN) ,4,5,55,13.8,36,2,0,0,0,0,0,1,5.5,7.5,9.5
1035,2020,7,17,George Kittle (SF) ,5,7,55,11,15,0,0,0,0,0,0,1,5.5,8,10.5
1085,2020,9,3,Jimmy Graham (FA) ,6,6,55,9.2,24,1,1,0,0,0,0,1,11.5,14.5,17.5
1152,2020,11,19,Noah Fant (SEA) ,4,5,55,13.8,29,1,0,0,0,0,0,1,5.5,7.5,9.5
185,2022,7,14,Austin Hooper (TEN) ,3,3,56,18.7,23,1,0,0,0,0,0,1,5.6,7.1,8.6
266,2021,1,16,Jared Cook (FA) ,5,8,56,11.2,23,1,0,0,0,0,0,1,5.6,8.1,10.6
367,2021,4,8,Dallas Goedert (PHI) ,5,5,56,11.2,21,1,1,0,0,0,0,1,11.6,14.1,16.6
661,2021,13,11,Tyler Conklin (NYJ) ,7,9,56,8,19,0,0,0,0,0,0,1,5.6,9.1,12.6
694,2021,14,14,C.J. Uzomah (NYJ) ,4,6,56,14,23,1,0,0,0,0,0,1,5.6,7.6,9.6
805,2021,18,5,Anthony Firkser (ATL) ,4,4,56,14,24,1,1,0,0,0,0,1,11.6,13.6,15.6
838,2020,1,4,T.J. Hockenson (MIN) ,5,5,56,11.2,24,1,1,0,0,0,0,1,11.6,14.1,16.6
971,2020,5,4,Mark Andrews (BAL) ,6,9,56,9.3,14,0,1,0,0,0,0,1,11.6,14.6,17.6
1008,2020,6,17,Tyler Higbee (LAR) ,3,4,56,18.7,31,2,0,0,0,0,0,1,5.6,7.1,8.6
1024,2020,7,1,Harrison Bryant (CLE) ,4,5,56,14,35,2,2,0,0,0,0,1,17.6,19.6,21.6
216,2022,8,18,Pat Freiermuth (PIT) ,4,7,57,14.3,21,1,0,0,0,0,0,1,5.7,7.7,9.7
302,2021,2,13,Mark Andrews (BAL) ,5,5,57,11.4,20,1,0,0,0,0,0,1,5.7,8.2,10.7
366,2021,4,7,Mike Gesicki (MIA) ,5,6,57,11.4,22,2,1,0,0,0,0,1,11.7,14.2,16.7
403,2021,5,6,Travis Kelce (KC) ,6,10,57,9.5,15,0,1,0,0,0,0,1,11.7,14.7,17.7
501,2021,8,13,Tyler Conklin (NYJ) ,5,7,57,11.4,31,2,0,0,0,0,0,1,5.7,8.2,10.7
724,2021,15,16,Noah Fant (SEA) ,5,6,57,11.4,28,1,0,0,0,0,0,1,5.7,8.2,10.7
875,2020,2,7,Noah Fant (SEA) ,4,5,57,14.3,22,2,1,0,0,0,0,1,11.7,13.7,15.7
939,2020,4,3,Mark Andrews (BAL) ,3,3,57,19,25,2,2,0,0,0,0,1,17.7,19.2,20.7
981,2020,5,15,Austin Hooper (TEN) ,5,10,57,11.4,18,0,0,0,0,0,0,1,5.7,8.2,10.7
1001,2020,6,7,Hayden Hurst (CIN) ,4,4,57,14.3,35,2,1,0,0,0,0,1,11.7,13.7,15.7
1034,2020,7,16,Dan Arnold (JAC) ,2,3,57,28.5,41,3,0,0,0,0,0,1,5.7,6.7,7.7
1210,2020,13,17,Noah Fant (SEA) ,4,7,57,14.3,37,2,0,0,0,0,0,1,5.7,7.7,9.7
1273,2020,15,7,Tyler Conklin (NYJ) ,3,4,57,19,30,3,1,0,0,0,0,1,11.7,13.2,14.7
60,2022,3,3,Travis Kelce (KC) ,4,8,58,14.5,29,2,1,1,1,0,0,1,11.9,13.9,15.9
164,2022,6,17,David Njoku (CLE) ,3,6,58,19.3,33,3,0,0,0,0,0,1,5.8,7.3,8.8
365,2021,4,6,Dalton Schultz (DAL) ,6,8,58,9.7,18,0,1,0,0,0,0,1,11.8,14.8,17.8
450,2021,6,22,Pat Freiermuth (PIT) ,7,7,58,8.3,12,0,0,0,0,0,0,1,5.8,9.3,12.8
587,2021,11,3,Adam Trautman (NO) ,5,8,58,11.6,19,0,1,0,0,0,0,1,11.8,14.3,16.8
655,2021,13,3,Rob Gronkowski (FA) ,4,8,58,14.5,27,1,2,0,0,0,0,1,17.8,19.8,21.8
723,2021,15,15,Albert Okwuegbunam (DEN) ,3,4,58,19.3,24,2,0,0,0,0,0,1,5.8,7.3,8.8
835,2020,1,1,Mark Andrews (BAL) ,5,6,58,11.6,21,1,2,0,0,0,0,1,17.8,20.3,22.8
1303,2020,16,2,Rob Gronkowski (FA) ,2,2,58,29,33,3,2,0,0,0,0,1,17.8,18.8,19.8
448,2021,6,20,Darren Waller (LV) ,5,5,59,11.8,33,2,0,0,0,0,0,1,5.9,8.4,10.9
449,2021,6,21,Durham Smythe (MIA) ,5,6,59,11.8,25,1,0,0,0,0,0,1,5.9,8.4,10.9
568,2021,10,15,Noah Fant (SEA) ,5,6,59,11.8,15,0,0,0,0,0,0,1,5.9,8.4,10.9
1027,2020,7,4,T.J. Hockenson (MIN) ,5,6,59,11.8,16,0,1,0,0,0,0,1,11.9,14.4,16.9
8,2022,1,14,Dallas Goedert (PHI) ,3,4,60,20,27,2,0,0,0,0,0,1,6,7.5,9
373,2021,4,18,Zach Ertz (ARI) ,6,8,60,10,19,0,0,0,0,0,0,1,6,9,12
471,2021,7,6,Foster Moreau (LV) ,6,6,60,10,21,1,1,0,0,0,0,1,12,15,18
535,2021,9,16,Dan Arnold (JAC) ,4,7,60,15,28,1,0,0,0,0,0,1,6,8,10
567,2021,10,14,Kyle Pitts (ATL) ,4,7,60,15,18,0,0,0,0,0,0,1,6,8,10
684,2021,14,3,Dawson Knox (BUF) ,7,9,60,8.6,24,1,1,0,0,0,0,1,12,15.5,19
721,2021,15,13,James O'Shaughnessy (FA) ,4,4,60,15,30,2,0,0,0,0,0,1,6,8,10
722,2021,15,14,Gerald Everett (LAC) ,4,4,60,15,34,2,0,0,0,0,0,1,6,8,10
904,2020,3,1,Jimmy Graham (FA) ,6,10,60,10,29,1,2,0,0,0,0,1,18,21,24
1026,2020,7,3,Logan Thomas (WAS) ,4,4,60,15,26,1,1,0,0,0,0,1,12,14,16
1033,2020,7,15,Albert Okwuegbunam (DEN) ,7,7,60,8.6,17,0,0,0,0,0,0,1,6,9.5,13
1118,2020,10,11,Tyler Higbee (LAR) ,3,6,60,20,39,2,0,0,0,0,0,1,6,7.5,9
67,2022,3,13,Tyler Higbee (LAR) ,4,4,61,15.3,26,1,0,0,0,0,0,1,6.1,8.1,10.1
97,2022,4,4,Gerald Everett (LAC) ,5,6,61,12.2,18,0,1,0,0,0,0,1,12.1,14.6,17.1
155,2022,6,3,Hunter Henry (NE) ,4,7,61,15.3,31,2,1,0,0,0,0,1,12.1,14.1,16.1
163,2022,6,16,Jonnu Smith (NE) ,2,2,61,30.5,53,4,0,0,0,0,0,1,6.1,7.1,8.1
660,2021,13,10,Evan Engram (JAC) ,4,5,61,15.3,18,0,0,0,0,0,0,1,6.1,8.1,10.1
693,2021,14,13,Kyle Pitts (ATL) ,5,6,61,12.2,23,1,0,0,0,0,0,1,6.1,8.6,11.1
914,2020,3,16,Jonnu Smith (NE) ,5,8,61,12.2,21,1,0,0,0,0,0,1,6.1,8.6,11.1
1057,2020,8,9,Evan Engram (JAC) ,5,10,61,12.2,30,2,0,1,9,0,0,1,7,9.5,12
1117,2020,10,10,Mark Andrews (BAL) ,7,9,61,8.7,13,0,0,0,0,0,0,1,6.1,9.6,13.1
1199,2020,13,3,Dan Arnold (JAC) ,2,3,61,30.5,59,4,2,0,0,0,0,1,18.1,19.1,20.1
7,2022,1,11,Dalton Schultz (DAL) ,7,9,62,8.9,14,0,0,0,0,0,0,1,6.2,9.7,13.2
264,2021,1,14,Noah Fant (SEA) ,6,8,62,10.3,25,1,0,0,0,0,0,1,6.2,9.2,12.2
533,2021,9,14,Kyle Pitts (ATL) ,3,7,62,20.7,39,2,0,0,0,0,0,1,6.2,7.7,9.2
596,2021,11,13,Dallas Goedert (PHI) ,5,8,62,12.4,16,0,0,0,0,0,0,1,6.2,8.7,11.2
692,2021,14,12,Rob Gronkowski (FA) ,5,9,62,12.4,18,0,0,0,0,0,0,1,6.2,8.7,11.2
884,2020,2,18,T.J. Hockenson (MIN) ,4,4,62,15.5,29,1,0,0,0,0,0,1,6.2,8.2,10.2
1025,2020,7,2,Rob Gronkowski (FA) ,5,8,62,12.4,26,2,1,0,0,0,0,1,12.2,14.7,17.2
1092,2020,9,13,Hayden Hurst (CIN) ,7,8,62,8.9,24,1,0,0,0,0,0,1,6.2,9.7,13.2
184,2022,7,12,Gerald Everett (LAC) ,5,9,63,12.6,24,1,0,0,0,0,0,1,6.3,8.8,11.3
470,2021,7,5,Robert Tonyan (GB) ,4,5,63,15.8,25,2,1,0,0,0,0,1,12.3,14.3,16.3
558,2021,10,3,Mark Andrews (BAL) ,6,8,63,10.5,15,0,1,0,0,0,0,1,12.3,15.3,18.3
566,2021,10,11,Gerald Everett (LAC) ,8,8,63,7.9,12,0,0,0,0,0,0,1,6.3,10.3,14.3
1119,2020,10,13,Kyle Rudolph (TB) ,4,5,63,15.8,22,2,0,0,0,0,1,1,4.3,6.3,8.3
1231,2020,14,3,Irv Smith Jr. (MIN) ,4,4,63,15.8,25,1,1,0,0,0,0,1,12.3,14.3,16.3
1317,2020,16,20,Logan Thomas (WAS) ,7,12,63,9,19,0,0,1,0,0,0,1,6.3,9.8,13.3
215,2022,8,14,Dallas Goedert (PHI) ,6,6,64,10.7,17,0,0,0,0,0,0,1,6.4,9.4,12.4
298,2021,2,8,Jack Doyle (FA) ,5,8,64,12.8,34,2,0,0,0,0,0,1,6.4,8.9,11.4
410,2021,5,19,Dan Arnold (JAC) ,6,8,64,10.7,18,0,0,0,0,0,1,1,4.4,7.4,10.4
980,2020,5,13,Irv Smith Jr. (MIN) ,4,5,64,16,25,2,0,0,0,0,0,1,6.4,8.4,10.4
301,2021,2,12,Darren Waller (LV) ,5,7,65,13,25,1,0,0,0,0,0,1,6.5,9,11.5
475,2021,7,11,Travis Kelce (KC) ,7,12,65,9.3,24,1,0,0,0,0,0,1,6.5,10,13.5
622,2021,12,4,Mark Andrews (BAL) ,4,10,65,16.3,39,2,1,0,0,0,0,1,12.5,14.5,16.5
630,2021,12,16,Cole Kmet (CHI) ,8,11,65,8.1,16,0,0,0,0,0,0,1,6.5,10.5,14.5
720,2021,15,12,Foster Moreau (LV) ,7,9,65,9.3,14,0,0,0,0,0,0,1,6.5,10,13.5
883,2020,2,17,Evan Engram (JAC) ,6,8,65,10.8,22,1,0,0,0,0,0,1,6.5,9.5,12.5
999,2020,6,4,Travis Kelce (KC) ,5,7,65,13,20,1,2,0,0,0,1,1,16.5,19,21.5
1059,2020,8,11,T.J. Hockenson (MIN) ,7,10,65,9.3,15,0,0,0,0,0,0,1,6.5,10,13.5
1230,2020,14,2,Mike Gesicki (MIA) ,5,6,65,13,29,1,2,0,0,0,0,1,18.5,21,23.5
1272,2020,15,6,Hunter Henry (NE) ,5,7,65,13,19,0,1,0,0,0,0,1,12.5,15,17.5
1314,2020,16,17,Evan Engram (JAC) ,7,10,65,9.3,15,0,0,1,5,0,0,1,7,10.5,14
1316,2020,16,19,Noah Fant (SEA) ,6,9,65,10.8,19,0,0,0,0,0,0,1,6.5,9.5,12.5
294,2021,2,3,T.J. Hockenson (MIN) ,8,9,66,8.3,20,1,1,0,0,0,0,1,12.6,16.6,20.6
340,2021,3,15,Dallas Goedert (PHI) ,2,4,66,33,38,3,0,0,0,0,0,1,6.6,7.6,8.6
469,2021,7,4,Zach Ertz (ARI) ,3,5,66,22,47,3,1,1,4,0,0,1,13,14.5,16
690,2021,14,10,Kyle Rudolph (TB) ,2,2,66,33,60,4,0,0,0,0,0,1,6.6,7.6,8.6
1116,2020,10,8,Logan Thomas (WAS) ,4,5,66,16.5,27,1,0,0,0,0,0,1,6.6,8.6,10.6
1209,2020,13,16,Dallas Goedert (PHI) ,5,7,66,13.2,41,3,0,0,0,0,0,1,6.6,9.1,11.6
1271,2020,15,5,Mark Andrews (BAL) ,5,5,66,13.2,27,1,1,0,0,0,0,1,12.6,15.1,17.6
183,2022,7,9,Evan Engram (JAC) ,4,7,67,16.8,28,1,0,0,0,0,0,1,6.7,8.7,10.7
372,2021,4,17,Mark Andrews (BAL) ,5,8,67,13.4,24,1,0,0,0,0,0,1,6.7,9.2,11.7
561,2021,10,6,Dan Arnold (JAC) ,5,8,67,13.4,24,1,0,0,0,0,0,1,6.7,9.2,11.7
714,2021,15,5,Dalton Schultz (DAL) ,8,8,67,8.4,15,0,1,0,0,0,0,1,12.7,16.7,20.7
753,2021,16,11,Foster Moreau (LV) ,4,4,67,16.8,28,2,0,0,0,0,0,1,6.7,8.7,10.7
1168,2020,12,2,Robert Tonyan (GB) ,5,5,67,13.4,39,2,1,0,0,0,0,1,12.7,15.2,17.7
1177,2020,12,15,Hunter Henry (NE) ,7,10,67,9.6,15,0,0,0,0,0,0,1,6.7,10.2,13.7
1270,2020,15,4,Tyler Higbee (LAR) ,4,5,67,16.8,44,3,1,0,0,0,0,1,12.7,14.7,16.7
182,2022,7,8,Jordan Akins (HOU) ,3,4,68,22.7,39,2,0,0,0,0,0,1,6.8,8.3,9.8
263,2021,1,12,Tyler Higbee (LAR) ,5,6,68,13.6,37,2,0,0,0,0,0,1,6.8,9.3,11.8
435,2021,6,2,Mark Andrews (BAL) ,5,6,68,13.6,21,1,1,0,0,0,0,1,12.8,15.3,17.8
500,2021,8,12,Dan Arnold (JAC) ,8,10,68,8.5,11,0,0,0,0,0,0,1,6.8,10.8,14.8
526,2021,9,3,Travis Kelce (KC) ,5,8,68,13.6,25,2,1,0,0,0,0,1,12.8,15.3,17.8
746,2021,16,3,Gerald Everett (LAC) ,4,5,68,17,26,2,1,0,0,0,0,1,12.8,14.8,16.8
1032,2020,7,12,Hayden Hurst (CIN) ,6,7,68,11.3,17,0,0,0,0,0,0,1,6.8,9.8,12.8
1149,2020,11,14,T.J. Hockenson (MIN) ,4,7,68,17,35,2,0,0,0,0,0,1,6.8,8.8,10.8
1176,2020,12,14,Kyle Rudolph (TB) ,7,8,68,9.7,25,1,0,0,0,0,0,1,6.8,10.3,13.8
1208,2020,13,15,Eric Ebron (FA) ,7,11,68,9.7,22,1,0,0,0,0,0,1,6.8,10.3,13.8
1268,2020,15,2,Travis Kelce (KC) ,8,12,68,8.5,13,0,1,0,0,0,0,1,12.8,16.8,20.8
1269,2020,15,3,Noah Fant (SEA) ,8,11,68,8.5,16,0,1,0,0,0,0,1,12.8,16.8,20.8
1348,2020,17,14,George Kittle (SF) ,7,9,68,9.7,41,3,0,0,0,0,0,1,6.8,10.3,13.8
131,2022,5,9,Evan Engram (JAC) ,6,10,69,11.5,28,2,0,0,0,0,0,1,6.9,9.9,12.9
153,2022,6,1,Mike Gesicki (MIA) ,6,7,69,11.5,18,0,2,0,0,0,0,1,18.9,21.9,24.9
780,2021,17,9,Tyler Higbee (LAR) ,6,9,69,11.5,19,0,0,0,0,0,0,1,6.9,9.9,12.9
781,2021,17,10,Kyle Pitts (ATL) ,2,4,69,34.5,61,4,0,0,0,0,0,1,6.9,7.9,8.9
1280,2020,15,16,Zach Ertz (ARI) ,2,7,69,34.5,42,4,0,0,0,0,0,1,6.9,7.9,8.9
1302,2020,16,1,Jimmy Graham (FA) ,4,5,69,17.3,30,3,2,0,0,0,0,1,18.9,20.9,22.9
161,2022,6,13,Zach Ertz (ARI) ,7,10,70,10,32,2,0,0,0,0,0,1,7,10.5,14
236,2022,9,9,T.J. Hockenson (MIN) ,9,9,70,7.8,19,0,0,0,0,0,0,1,7,11.5,16
329,2021,3,2,Tyler Conklin (NYJ) ,7,8,70,10,17,0,1,0,0,0,0,1,13,16.5,20
364,2021,4,4,Jared Cook (FA) ,6,7,70,11.7,22,1,1,0,0,0,0,1,13,16,19
472,2021,7,7,Dallas Goedert (PHI) ,3,5,70,23.3,25,3,0,0,0,0,0,1,7,8.5,10
912,2020,3,13,Zach Ertz (ARI) ,7,10,70,10,30,2,0,0,0,0,0,1,7,10.5,14
944,2020,4,11,Travis Kelce (KC) ,3,7,70,23.3,45,4,0,0,0,0,0,1,7,8.5,10
1347,2020,17,13,Dalton Schultz (DAL) ,7,10,70,10,16,0,0,0,0,0,0,1,7,10.5,14
39,2022,2,12,Gerald Everett (LAC) ,6,10,71,11.8,26,1,0,0,0,0,0,1,7.1,10.1,13.1
40,2022,2,13,Tyler Higbee (LAR) ,7,9,71,10.1,18,0,0,0,0,0,0,1,7.1,10.6,14.1
181,2022,7,7,David Njoku (CLE) ,7,7,71,10.1,22,1,0,0,0,0,0,1,7.1,10.6,14.1
446,2021,6,15,Tyler Conklin (NYJ) ,3,5,71,23.7,40,4,0,0,0,0,0,1,7.1,8.6,10.1
594,2021,11,11,Rob Gronkowski (FA) ,6,8,71,11.8,35,2,0,0,0,0,0,1,7.1,10.1,13.1
718,2021,15,10,Cole Kmet (CHI) ,6,9,71,11.8,23,1,0,0,0,0,0,1,7.1,10.1,13.1
779,2021,17,7,Dallas Goedert (PHI) ,6,7,71,11.8,18,0,0,0,0,0,0,1,7.1,10.1,13.1
1313,2020,16,16,Austin Hooper (TEN) ,7,15,71,10.1,28,1,0,0,0,0,0,1,7.1,10.6,14.1
104,2022,4,13,Dallas Goedert (PHI) ,5,6,72,14.4,26,2,0,0,0,0,0,1,7.2,9.7,12.2
497,2021,8,9,Dallas Goedert (PHI) ,6,7,72,12,19,0,0,0,0,0,0,1,7.2,10.2,13.2
876,2020,2,8,Hayden Hurst (CIN) ,5,8,72,14.4,42,4,1,0,0,0,0,1,13.2,15.7,18.2
940,2020,4,4,Dalton Schultz (DAL) ,4,8,72,18,26,2,1,0,0,0,0,1,13.2,15.2,17.2
103,2022,4,12,Tyler Higbee (LAR) ,10,14,73,7.3,12,0,0,0,0,0,0,1,7.3,12.3,17.3
107,2022,4,19,David Njoku (CLE) ,5,7,73,14.6,25,2,0,1,-6,0,1,1,4.7,7.2,9.7
300,2021,2,11,Kyle Pitts (ATL) ,5,6,73,14.6,24,2,0,0,0,0,0,1,7.3,9.8,12.3
593,2021,11,10,Mark Andrews (BAL) ,8,10,73,9.1,16,0,0,0,0,0,0,1,7.3,11.3,15.3
847,2020,1,15,Hunter Henry (NE) ,5,8,73,14.6,33,3,0,0,0,0,0,1,7.3,9.8,12.3
212,2022,8,10,Dalton Schultz (DAL) ,6,7,74,12.3,30,2,0,0,0,0,0,1,7.4,10.4,13.4
444,2021,6,13,T.J. Hockenson (MIN) ,8,11,74,9.3,33,2,0,0,0,0,0,1,7.4,11.4,15.4
586,2021,11,2,Travis Kelce (KC) ,5,8,74,14.8,24,2,0,1,4,1,0,1,13.8,16.3,18.8
717,2021,15,9,Zach Ertz (ARI) ,6,11,74,12.3,20,1,0,0,0,0,0,1,7.4,10.4,13.4
